id,full_address,mbl,business_name,case_open_date,case_closed_date,status,street,viewpoint_id,latitude,longitude,coordinates,applicant_submit_date,issue_date,permit_type,code_number,code_description,date_corrected,inpector_comments,sentiment_score
1437565,"40 Brattle St, Cambridge, MA 02138",168-33,Longfellow Bar at Alden and Harlow,2026-03-13T00:00:00.000,2026-03-13T00:00:00.000,Complete,Brattle St,1437565,42.373628,-71.121362,"{'type': 'Point', 'coordinates': [-71.121362, 42.373628]}",2026-03-13T00:00:00.000,2026-03-13T00:00:00.000,Sanitary Inspection,,,,,0.0
1436566,,,Chipotle Mexican Grill,2026-03-09T00:00:00.000,2026-03-09T00:00:00.000,Complete,,1436566,,,,2026-03-09T00:00:00.000,2026-03-09T00:00:00.000,Sanitary Inspection,,,,,0.0
1436593,,,Chipotle Mexican Grill,2026-03-09T00:00:00.000,2026-03-10T00:00:00.000,Complete,,1436593,,,,2026-03-09T00:00:00.000,2026-03-10T00:00:00.000,Sanitary Inspection,,,,,0.0
1436549,"129 Franklin St, Cambridge, MA 02139",92-119,Bright Horizons at University Park,2026-03-09T00:00:00.000,2026-03-09T00:00:00.000,Complete,Franklin St,1436549,42.362714,-71.101373,"{'type': 'Point', 'coordinates': [-71.101373, 42.362714]}",2026-03-09T00:00:00.000,2026-03-09T00:00:00.000,Sanitary Inspection,,,,,0.0
1435664,"101 Magazine St, Cambridge, MA 02139",101-120,Black Sheep Market,2026-03-05T00:00:00.000,2026-03-05T00:00:00.000,Complete,Magazine St,1435664,42.360277,-71.109931,"{'type': 'Point', 'coordinates': [-71.109931, 42.360277]}",2026-03-05T00:00:00.000,2026-03-05T00:00:00.000,Sanitary Inspection,,,,,0.0
1435940,,,Third Square Pool,2026-03-05T00:00:00.000,2026-03-06T00:00:00.000,Complete,,1435940,,,,2026-03-06T00:00:00.000,2026-03-06T00:00:00.000,Sanitary Inspection,,,,,0.0
1434928,"225 Windsor St, Cambridge, MA 02139",76-96,Fletcher Maynard Afterschool,2026-03-03T00:00:00.000,2026-03-03T00:00:00.000,Complete,Windsor St,1434928,42.366534,-71.095775,"{'type': 'Point', 'coordinates': [-71.095775, 42.366534]}",2026-03-03T00:00:00.000,2026-03-03T00:00:00.000,Sanitary Inspection,,,,,0.0
1434914,"225 Windsor St, Cambridge, MA 02139",76-96,Fletcher Maynard Academy,2026-03-03T00:00:00.000,2026-03-03T00:00:00.000,Complete,Windsor St,1434914,42.366534,-71.095775,"{'type': 'Point', 'coordinates': [-71.095775, 42.366534]}",2026-03-03T00:00:00.000,2026-03-03T00:00:00.000,Sanitary Inspection,,,,,0.0
1435164,"298 Massachusetts Ave, Cambridge, MA 02139",69-148,Verveine Cafe & Bakery,2026-03-03T00:00:00.000,2026-03-04T00:00:00.000,Complete,Massachusetts Ave,1435164,42.362272,-71.098728,"{'type': 'Point', 'coordinates': [-71.098728, 42.362272]}",2026-03-04T00:00:00.000,2026-03-04T00:00:00.000,Sanitary Inspection,,,,,0.0
1434801,"430 Rindge Ave, Cambridge, MA 02140",268B-45,DHSP Alewife Preschool,2026-03-02T00:00:00.000,2026-03-03T00:00:00.000,Complete,Rindge Ave,1434801,42.393929,-71.140008,"{'type': 'Point', 'coordinates': [-71.140008, 42.393929]}",2026-03-03T00:00:00.000,2026-03-03T00:00:00.000,Sanitary Inspection,,,,,0.0
1434809,"88 Cambridgepark Dr, Cambridge, MA 02140",265D-57,Jun ZI Lan Montessori School,2026-03-02T00:00:00.000,2026-03-03T00:00:00.000,Complete,Cambridgepark Dr,1434809,42.39344,-71.144113,"{'type': 'Point', 'coordinates': [-71.144113, 42.39344]}",2026-03-03T00:00:00.000,2026-03-03T00:00:00.000,Sanitary Inspection,,,,,0.0
1434657,,,Special Events Meeting,2026-03-02T00:00:00.000,2026-03-02T00:00:00.000,Complete,,1434657,,,,2026-03-02T00:00:00.000,2026-03-02T00:00:00.000,Sanitary Inspection,,,,,0.0
1434816,"100 Cambridgepark Dr, Cambridge, MA 02140",267.4-305,Kindercare Education LLC,2026-03-02T00:00:00.000,2026-03-03T00:00:00.000,Complete,Cambridgepark Dr,1434816,42.394465,-71.144639,"{'type': 'Point', 'coordinates': [-71.144639, 42.394465]}",2026-03-03T00:00:00.000,2026-03-03T00:00:00.000,Sanitary Inspection,,,,,0.0
1433878,"239 Harvard St, Cambridge, MA 02139",88-12,St. Bartholomews Episcopal Church,2026-02-26T00:00:00.000,2026-02-27T00:00:00.000,Complete,Harvard St,1433878,42.368007,-71.10066,"{'type': 'Point', 'coordinates': [-71.10066, 42.368007]}",2026-02-26T00:00:00.000,2026-02-27T00:00:00.000,Sanitary Inspection,,,,,0.0
1433985,"44 Brattle St, Cambridge, MA 02138",168-13,Harvest,2026-02-26T00:00:00.000,2026-03-05T00:00:00.000,Complete,Brattle St,1433985,42.373915,-71.12158,"{'type': 'Point', 'coordinates': [-71.12158, 42.373915]}",2026-02-27T00:00:00.000,2026-03-05T00:00:00.000,Sanitary Inspection,4-302.14,"Sanitizing Solutions, Testing Devices (Pf)",2026-03-05T00:00:00.000,High temp dishwasher detergent and rinse aid solutions was not dispensing out proper concentrations. Provide invoice on repair.,0.1779
1433985,"44 Brattle St, Cambridge, MA 02138",168-13,Harvest,2026-02-26T00:00:00.000,2026-03-05T00:00:00.000,Complete,Brattle St,1433985,42.373915,-71.12158,"{'type': 'Point', 'coordinates': [-71.12158, 42.373915]}",2026-02-27T00:00:00.000,2026-03-05T00:00:00.000,Sanitary Inspection,3-305.11,Food Storage-Preventing Contamination from the Premises (C),2026-03-05T00:00:00.000,Container of veggies found stored on top of an uncovered container of cauliflower in 2dr flip top refrigerator.,0.3818
1433985,"44 Brattle St, Cambridge, MA 02138",168-13,Harvest,2026-02-26T00:00:00.000,2026-03-05T00:00:00.000,Complete,Brattle St,1433985,42.373915,-71.12158,"{'type': 'Point', 'coordinates': [-71.12158, 42.373915]}",2026-02-27T00:00:00.000,2026-03-05T00:00:00.000,Sanitary Inspection,5-205.11,Using a Handwashing Sink-Operation and Maintenance (Pf),2026-03-05T00:00:00.000,Employee(s) found putting soiled spoon and containers in the only handwashing sink in back kitchen prep. Removed immediately.Bus tub/box needed in area to collect soiled utensils/containers that need to be washed.,0.0
1433985,"44 Brattle St, Cambridge, MA 02138",168-13,Harvest,2026-02-26T00:00:00.000,2026-03-05T00:00:00.000,Complete,Brattle St,1433985,42.373915,-71.12158,"{'type': 'Point', 'coordinates': [-71.12158, 42.373915]}",2026-02-27T00:00:00.000,2026-03-05T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2026-03-05T00:00:00.000,"Bar walk-in cooler shelve, walls and flooring soiled in buildup. Thoroughly wash and sanitize regularly3/5 walk in floor still soiled in buildup",0.0
1433985,"44 Brattle St, Cambridge, MA 02138",168-13,Harvest,2026-02-26T00:00:00.000,2026-03-05T00:00:00.000,Complete,Brattle St,1433985,42.373915,-71.12158,"{'type': 'Point', 'coordinates': [-71.12158, 42.373915]}",2026-02-27T00:00:00.000,2026-03-05T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2026-03-05T00:00:00.000,Produce walk-in shelves and wall found soiled in buildup. Thoroughly wash and sanitize regularly.3/5 some build up still observed on walls and shelves.,0.0
1433985,"44 Brattle St, Cambridge, MA 02138",168-13,Harvest,2026-02-26T00:00:00.000,2026-03-05T00:00:00.000,Complete,Brattle St,1433985,42.373915,-71.12158,"{'type': 'Point', 'coordinates': [-71.12158, 42.373915]}",2026-02-27T00:00:00.000,2026-03-05T00:00:00.000,Sanitary Inspection,3-501.17,"Ready-To-Eat Time/Temperature Control for Safety Food, Date Marking (Pf)",2026-03-05T00:00:00.000,"Missing date marking on container of kale soup in walk-in cooler, prepared 2 days ago",-0.0772
1433739,,,Basta Pasta,2026-02-25T00:00:00.000,2026-02-26T00:00:00.000,Complete,,1433739,,,,2026-02-26T00:00:00.000,2026-02-26T00:00:00.000,Sanitary Inspection,,,,,0.0
1433450,"74 Winthrop St, Cambridge, MA 02138",162-72,Pinocchio's Pizza,2026-02-20T00:00:00.000,2026-02-25T00:00:00.000,Complete,Winthrop St,1433450,42.372,-71.120265,"{'type': 'Point', 'coordinates': [-71.120265, 42.372]}",2026-02-25T00:00:00.000,2026-02-25T00:00:00.000,Sanitary Inspection,,,,,0.0
1431220,,,Steve & Kate's Camp,2026-02-13T00:00:00.000,2026-02-13T00:00:00.000,Complete,,1431220,,,,2026-02-13T00:00:00.000,2026-02-13T00:00:00.000,Sanitary Inspection,,,,,0.0
1435221,"7 Cambridgepark Dr, Cambridge, MA 02140",269.5-101,Sunrise Learning Academy 2 llc,2026-02-12T00:00:00.000,2026-03-04T00:00:00.000,Complete,Cambridgepark Dr,1435221,42.394942,-71.142188,"{'type': 'Point', 'coordinates': [-71.142188, 42.394942]}",2026-03-04T00:00:00.000,2026-03-04T00:00:00.000,Sanitary Inspection,,,,,0.0
1431008,"115 Prospect St, Cambridge, MA 02139",107-117,Whole Foods Market,2026-02-12T00:00:00.000,2026-03-02T00:00:00.000,Complete,Prospect St,1431008,42.367896,-71.102159,"{'type': 'Point', 'coordinates': [-71.102159, 42.367896]}",2026-02-12T00:00:00.000,2026-03-02T00:00:00.000,Sanitary Inspection,,,,,0.0
1431033,"33 Rogers St, Cambridge, MA 02142",16-6,Haitian Artisan Crafted Snacks,2026-02-12T00:00:00.000,2026-02-12T00:00:00.000,Complete,Rogers St,1431033,42.366061,-71.07866,"{'type': 'Point', 'coordinates': [-71.07866, 42.366061]}",2026-02-12T00:00:00.000,2026-02-12T00:00:00.000,Sanitary Inspection,,,,,0.0
1430986,"1924 Massachusetts Ave, Cambridge, MA 02140",178-21,Margeaux Supper Parlor,2026-02-12T00:00:00.000,2026-02-26T00:00:00.000,Complete,Massachusetts Ave,1430986,42.389356,-71.120246,"{'type': 'Point', 'coordinates': [-71.120246, 42.389356]}",2026-02-12T00:00:00.000,2026-02-26T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2026-02-26T00:00:00.000,Interior of ice machine soiled in buildup. Thoroughly wash and sanitize regularly,0.0
1430986,"1924 Massachusetts Ave, Cambridge, MA 02140",178-21,Margeaux Supper Parlor,2026-02-12T00:00:00.000,2026-02-26T00:00:00.000,Complete,Massachusetts Ave,1430986,42.389356,-71.120246,"{'type': 'Point', 'coordinates': [-71.120246, 42.389356]}",2026-02-12T00:00:00.000,2026-02-26T00:00:00.000,Sanitary Inspection,4-302.14,"Sanitizing Solutions, Testing Devices (Pf)",2026-02-26T00:00:00.000,Test strips needed for dishwasher(s) and dispenser at the 3 bay.,0.0
1430986,"1924 Massachusetts Ave, Cambridge, MA 02140",178-21,Margeaux Supper Parlor,2026-02-12T00:00:00.000,2026-02-26T00:00:00.000,Complete,Massachusetts Ave,1430986,42.389356,-71.120246,"{'type': 'Point', 'coordinates': [-71.120246, 42.389356]}",2026-02-12T00:00:00.000,2026-02-26T00:00:00.000,Sanitary Inspection,3-203.12,"Shellstock, Maintaining Identification (Pf)",2026-02-26T00:00:00.000,Oyster tags were not retained and dated of last oyster sold.,-0.0191
1430986,"1924 Massachusetts Ave, Cambridge, MA 02140",178-21,Margeaux Supper Parlor,2026-02-12T00:00:00.000,2026-02-26T00:00:00.000,Complete,Massachusetts Ave,1430986,42.389356,-71.120246,"{'type': 'Point', 'coordinates': [-71.120246, 42.389356]}",2026-02-12T00:00:00.000,2026-02-26T00:00:00.000,Sanitary Inspection,5-205.15,"System Maintained in Good Repair (P, C)",2026-02-26T00:00:00.000,Water leaking at drainpipe at hand washing sink,0.4939
1430986,"1924 Massachusetts Ave, Cambridge, MA 02140",178-21,Margeaux Supper Parlor,2026-02-12T00:00:00.000,2026-02-26T00:00:00.000,Complete,Massachusetts Ave,1430986,42.389356,-71.120246,"{'type': 'Point', 'coordinates': [-71.120246, 42.389356]}",2026-02-12T00:00:00.000,2026-02-26T00:00:00.000,Sanitary Inspection,"4-903.11 (A), (B), and (D)","Equipment, Utensils, Linens and Single-Service and Single-Use Articles-Storing (C)",2026-02-26T00:00:00.000,"Relocate spoons, tongs and ladles above 3 bay sink",0.0
1430803,"1166 Cambridge St, Cambridge, MA 02139",85-66,Puritan and Company,2026-02-11T00:00:00.000,2026-03-02T00:00:00.000,Complete,Cambridge St,1430803,42.373124,-71.096857,"{'type': 'Point', 'coordinates': [-71.096857, 42.373124]}",2026-02-11T00:00:00.000,2026-03-02T00:00:00.000,Sanitary Inspection,3-203.12,"Shellstock, Maintaining Identification (Pf)",2026-03-25T00:00:00.000,,0.0
1430665,"1440 Massachusetts Ave, Cambridge, MA 02138",169-99,PopUp Bagels,2026-02-11T00:00:00.000,2026-02-11T00:00:00.000,Complete,Massachusetts Ave,1430665,42.374314,-71.119077,"{'type': 'Point', 'coordinates': [-71.119077, 42.374314]}",2026-02-11T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,,,,,0.0
1435209,"799 Concord Ave, Cambridge, MA 02138",267D-339,Sancta Maria Nursing Facility,2026-02-10T00:00:00.000,2026-03-04T00:00:00.000,Complete,Concord Ave,1435209,42.391457,-71.155468,"{'type': 'Point', 'coordinates': [-71.155468, 42.391457]}",2026-03-04T00:00:00.000,2026-03-04T00:00:00.000,Sanitary Inspection,,,,,0.0
1430496,"567 Massachusetts Ave, Cambridge, MA 02139",90-125,Central Kitchen,2026-02-10T00:00:00.000,2026-02-11T00:00:00.000,Complete,Massachusetts Ave,1430496,42.364851,-71.102469,"{'type': 'Point', 'coordinates': [-71.102469, 42.364851]}",2026-02-10T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,,,,,0.0
1430500,"541 Massachusetts Ave, Cambridge, MA 02139",90-155,Caphe Collective,2026-02-10T00:00:00.000,2026-02-26T00:00:00.000,Complete,Massachusetts Ave,1430500,42.364635,-71.102114,"{'type': 'Point', 'coordinates': [-71.102114, 42.364635]}",2026-02-10T00:00:00.000,2026-02-26T00:00:00.000,Sanitary Inspection,,,,,0.0
1430231,"3 Arrow St, Cambridge, MA 02138",133-20,BerryLine,2026-02-09T00:00:00.000,2026-02-11T00:00:00.000,Complete,Arrow St,1430231,42.371184,-71.114615,"{'type': 'Point', 'coordinates': [-71.114615, 42.371184]}",2026-02-09T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,,,,,0.0
1430230,"5 Arrow St, Cambridge, MA 02138",133-20,Faro Cafe,2026-02-09T00:00:00.000,2026-02-11T00:00:00.000,Complete,Arrow St,1430230,42.371205,-71.114631,"{'type': 'Point', 'coordinates': [-71.114631, 42.371205]}",2026-02-09T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,,,,,0.0
1430049,,,Starter Coffee,2026-02-06T00:00:00.000,2026-02-09T00:00:00.000,Complete,,1430049,,,,2026-02-09T00:00:00.000,2026-02-09T00:00:00.000,Sanitary Inspection,,,,,0.0
1429384,"1 Shepard St, Cambridge, MA 02138",174-37,Moeca,2026-02-05T00:00:00.000,2026-02-25T00:00:00.000,Complete,Shepard St,1429384,42.381849,-71.120137,"{'type': 'Point', 'coordinates': [-71.120137, 42.381849]}",2026-02-06T00:00:00.000,2026-02-25T00:00:00.000,Sanitary Inspection,3-305.11,Food Storage-Preventing Contamination from the Premises (C),2026-02-25T00:00:00.000,"Prepping food by dish washing solution tubes, relocate away from food.",0.3182
1429384,"1 Shepard St, Cambridge, MA 02138",174-37,Moeca,2026-02-05T00:00:00.000,2026-02-25T00:00:00.000,Complete,Shepard St,1429384,42.381849,-71.120137,"{'type': 'Point', 'coordinates': [-71.120137, 42.381849]}",2026-02-06T00:00:00.000,2026-02-25T00:00:00.000,Sanitary Inspection,5-202.11,"Approved System and Cleanable Fixtures (P, C)",2026-02-25T00:00:00.000,"Loose toilet seat, employee bathroom",-0.3182
1429528,"1678 Massachusetts Ave, Cambridge, MA 02138",174-32,Season To Taste,2026-02-05T00:00:00.000,2026-03-10T00:00:00.000,Complete,Massachusetts Ave,1429528,42.382394,-71.119845,"{'type': 'Point', 'coordinates': [-71.119845, 42.382394]}",2026-02-06T00:00:00.000,2026-03-10T00:00:00.000,Sanitary Inspection,6-501.111,"Controlling Pests (Pf, C)",2026-03-05T00:00:00.000,"Mice activity observed in basement storage/prep area. Remove droppings immediately. All items should be off the floor and a few inches off the wall. Provide recent extermination reports.2/25 activity still observed. remove droppings before food prep begins. Increase extermination visits. droppings observed on flooring along the wall in basement and some areas upstairs kitchen and bottom prep table shelf. Remove immediately. Wash and sanitize areas daily.  <br style=""box-sizing: border-",0.3182
1429528,"1678 Massachusetts Ave, Cambridge, MA 02138",174-32,Season To Taste,2026-02-05T00:00:00.000,2026-03-10T00:00:00.000,Complete,Massachusetts Ave,1429528,42.382394,-71.119845,"{'type': 'Point', 'coordinates': [-71.119845, 42.382394]}",2026-02-06T00:00:00.000,2026-03-10T00:00:00.000,Sanitary Inspection,3-203.12,"Shellstock, Maintaining Identification (Pf)",2026-03-05T00:00:00.000,Oyster tags missing date of when last shellstock from the container sold or served.,-0.296
1429668,"96 Concord Ave, Cambridge, MA 02138",226-30,Saint Peter School,2026-02-05T00:00:00.000,2026-02-06T00:00:00.000,Complete,Concord Ave,1429668,42.381302,-71.12939,"{'type': 'Point', 'coordinates': [-71.12939, 42.381302]}",2026-02-06T00:00:00.000,2026-02-06T00:00:00.000,Sanitary Inspection,,,,,0.0
1429528,"1678 Massachusetts Ave, Cambridge, MA 02138",174-32,Season To Taste,2026-02-05T00:00:00.000,2026-03-10T00:00:00.000,Complete,Massachusetts Ave,1429528,42.382394,-71.119845,"{'type': 'Point', 'coordinates': [-71.119845, 42.382394]}",2026-02-06T00:00:00.000,2026-03-10T00:00:00.000,Sanitary Inspection,6-202.11,"Light Bulbs, Protective Shielding (C)",2026-03-05T00:00:00.000,Shatter resistant light bulbs or shields needed in basement prep/storage area,0.0
1429528,"1678 Massachusetts Ave, Cambridge, MA 02138",174-32,Season To Taste,2026-02-05T00:00:00.000,2026-03-10T00:00:00.000,Complete,Massachusetts Ave,1429528,42.382394,-71.119845,"{'type': 'Point', 'coordinates': [-71.119845, 42.382394]}",2026-02-06T00:00:00.000,2026-03-10T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2026-03-05T00:00:00.000,Ice machine HEAVILY soiled in buildup. Thoroughly wash and sanitize before usage. Do not use ice2/25 some buildup still observed,0.0
1429384,"1 Shepard St, Cambridge, MA 02138",174-37,Moeca,2026-02-05T00:00:00.000,2026-02-25T00:00:00.000,Complete,Shepard St,1429384,42.381849,-71.120137,"{'type': 'Point', 'coordinates': [-71.120137, 42.381849]}",2026-02-06T00:00:00.000,2026-02-25T00:00:00.000,Sanitary Inspection,6-501.12,"Cleaning, Frequency and Restrictions (C)",2026-02-25T00:00:00.000,Ceiling above dishwasher and certain areas found soiled in buildup.,0.2732
1429528,"1678 Massachusetts Ave, Cambridge, MA 02138",174-32,Season To Taste,2026-02-05T00:00:00.000,2026-03-10T00:00:00.000,Complete,Massachusetts Ave,1429528,42.382394,-71.119845,"{'type': 'Point', 'coordinates': [-71.119845, 42.382394]}",2026-02-06T00:00:00.000,2026-03-10T00:00:00.000,Sanitary Inspection,6-501.114,"Maintaining Premises, Unnecessary Items and Litter (C)",2026-02-25T00:00:00.000,Cluttered areas observed in basement. Remove unnecessary items off the premises.,0.0
1429384,"1 Shepard St, Cambridge, MA 02138",174-37,Moeca,2026-02-05T00:00:00.000,2026-02-25T00:00:00.000,Complete,Shepard St,1429384,42.381849,-71.120137,"{'type': 'Point', 'coordinates': [-71.120137, 42.381849]}",2026-02-06T00:00:00.000,2026-02-25T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2026-02-25T00:00:00.000,Buildup observed inside dishwasher,0.0
1428939,"36 Jfk St, Cambridge, MA 02138",160-11,Kyoyo Haus,2026-02-04T00:00:00.000,2026-02-11T00:00:00.000,Complete,Jfk St,1428939,42.372747,-71.119871,"{'type': 'Point', 'coordinates': [-71.119871, 42.372747]}",2026-02-05T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,3-304.14,"Wiping Cloths, Use Limitation (C)",2026-02-11T00:00:00.000,No sanitizer buckets made before inspection. Wash and sanitize food prep areas before food prep begins.Sanitizer bucket needed in all active food prep areas,0.128
1428939,"36 Jfk St, Cambridge, MA 02138",160-11,Kyoyo Haus,2026-02-04T00:00:00.000,2026-02-11T00:00:00.000,Complete,Jfk St,1428939,42.372747,-71.119871,"{'type': 'Point', 'coordinates': [-71.119871, 42.372747]}",2026-02-05T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2026-02-11T00:00:00.000,"3 bay sink soiled in buildup, thorough wash and sanitize daily",0.0
1428939,"36 Jfk St, Cambridge, MA 02138",160-11,Kyoyo Haus,2026-02-04T00:00:00.000,2026-02-11T00:00:00.000,Complete,Jfk St,1428939,42.372747,-71.119871,"{'type': 'Point', 'coordinates': [-71.119871, 42.372747]}",2026-02-05T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,"4-903.11 (A), (B), and (D)","Equipment, Utensils, Linens and Single-Service and Single-Use Articles-Storing (C)",2026-02-11T00:00:00.000,"Boxes of gloves, take-out lids etc. found stored on the ground.",0.0
1428939,"36 Jfk St, Cambridge, MA 02138",160-11,Kyoyo Haus,2026-02-04T00:00:00.000,2026-02-11T00:00:00.000,Complete,Jfk St,1428939,42.372747,-71.119871,"{'type': 'Point', 'coordinates': [-71.119871, 42.372747]}",2026-02-05T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,6-501.111,"Controlling Pests (Pf, C)",2026-02-11T00:00:00.000,"Mice droppings observed along the flooring, remove immediately. Provide 3 months of extermination reports.",0.0
1428939,"36 Jfk St, Cambridge, MA 02138",160-11,Kyoyo Haus,2026-02-04T00:00:00.000,2026-02-11T00:00:00.000,Complete,Jfk St,1428939,42.372747,-71.119871,"{'type': 'Point', 'coordinates': [-71.119871, 42.372747]}",2026-02-05T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,3-304.12,"In-Use Utensils, Between-Use Storage (C)",2026-02-11T00:00:00.000,Ice scoop found in ice machine.,0.1531
1429058,"15 Dunster St, Cambridge, MA 02138",160-59,The Hourly Oyster House,2026-02-04T00:00:00.000,2026-02-09T00:00:00.000,Complete,Dunster St,1429058,42.372918,-71.119043,"{'type': 'Point', 'coordinates': [-71.119043, 42.372918]}",2026-02-04T00:00:00.000,2026-02-09T00:00:00.000,Sanitary Inspection,,,,,0.0
1429047,"1796 Massachusetts Ave, Cambridge, MA 02140",176-15,Bagelsaurus,2026-02-04T00:00:00.000,2026-02-04T00:00:00.000,Complete,Massachusetts Ave,1429047,42.386068,-71.119452,"{'type': 'Point', 'coordinates': [-71.119452, 42.386068]}",2026-02-04T00:00:00.000,2026-02-04T00:00:00.000,Sanitary Inspection,,,,,0.0
1428939,"36 Jfk St, Cambridge, MA 02138",160-11,Kyoyo Haus,2026-02-04T00:00:00.000,2026-02-11T00:00:00.000,Complete,Jfk St,1428939,42.372747,-71.119871,"{'type': 'Point', 'coordinates': [-71.119871, 42.372747]}",2026-02-05T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,"4-903.11 (A), (B), and (D)","Equipment, Utensils, Linens and Single-Service and Single-Use Articles-Storing (C)",2026-02-11T00:00:00.000,Upstairs dry storage found covered in dust debris. Discard any opened and partially opened packages. Contractors found breaking through concrete walls/ceiling to lower plumbing pipes for upstairs bar. No preparation was done to protect Kyoyo's products before construction began.,-0.4215
1429002,"1741 Massachusetts Ave, Cambridge, MA 02140",154-89,Dear Annie,2026-02-04T00:00:00.000,2026-02-26T00:00:00.000,Complete,Massachusetts Ave,1429002,42.384626,-71.119239,"{'type': 'Point', 'coordinates': [-71.119239, 42.384626]}",2026-02-06T00:00:00.000,2026-02-26T00:00:00.000,Sanitary Inspection,6-501.111,"Controlling Pests (Pf, C)",2026-02-04T00:00:00.000,Mice droppings observed on lower shelf of food prep table. Remove immediately during inspection.,-0.296
1428939,"36 Jfk St, Cambridge, MA 02138",160-11,Kyoyo Haus,2026-02-04T00:00:00.000,2026-02-11T00:00:00.000,Complete,Jfk St,1428939,42.372747,-71.119871,"{'type': 'Point', 'coordinates': [-71.119871, 42.372747]}",2026-02-05T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2026-02-11T00:00:00.000,Interior of ice machine found soiled in greenish residue. Determine issue and resolve2/11 replaced ice machine,0.0
1429002,"1741 Massachusetts Ave, Cambridge, MA 02140",154-89,Dear Annie,2026-02-04T00:00:00.000,2026-02-26T00:00:00.000,Complete,Massachusetts Ave,1429002,42.384626,-71.119239,"{'type': 'Point', 'coordinates': [-71.119239, 42.384626]}",2026-02-06T00:00:00.000,2026-02-26T00:00:00.000,Sanitary Inspection,6-202.15,"Outer Openings, Protected (C)",2026-02-26T00:00:00.000,Replace/ repair door weep back door and suggest weatherstripping around the door. Large gaps observed.,-0.5719
1429002,"1741 Massachusetts Ave, Cambridge, MA 02140",154-89,Dear Annie,2026-02-04T00:00:00.000,2026-02-26T00:00:00.000,Complete,Massachusetts Ave,1429002,42.384626,-71.119239,"{'type': 'Point', 'coordinates': [-71.119239, 42.384626]}",2026-02-06T00:00:00.000,2026-02-26T00:00:00.000,Sanitary Inspection,5-103.11,Capacity-Quantity and Availability (Pf),2026-02-26T00:00:00.000,Customer bathroom 79-80 and employee bathroom 94-95 hot water found below required temperature of 100F. Determine issue and resolve.,0.3818
1429068,"212 Western Ave, Cambridge, MA 02139",125-117,212 Kitchen,2026-02-04T00:00:00.000,2026-02-04T00:00:00.000,Complete,Western Ave,1429068,42.36467,-71.11067,"{'type': 'Point', 'coordinates': [-71.11067, 42.36467]}",2026-02-04T00:00:00.000,2026-02-04T00:00:00.000,Sanitary Inspection,,,,,0.0
1428939,"36 Jfk St, Cambridge, MA 02138",160-11,Kyoyo Haus,2026-02-04T00:00:00.000,2026-02-11T00:00:00.000,Complete,Jfk St,1428939,42.372747,-71.119871,"{'type': 'Point', 'coordinates': [-71.119871, 42.372747]}",2026-02-05T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,6-202.15,"Outer Openings, Protected (C)",2026-02-11T00:00:00.000,Door sweeps and/or threshold needed on entry door. Mechanical closet by dump sink needs be inspected and possibly treated by extermination company and sealed,-0.3818
1428939,"36 Jfk St, Cambridge, MA 02138",160-11,Kyoyo Haus,2026-02-04T00:00:00.000,2026-02-11T00:00:00.000,Complete,Jfk St,1428939,42.372747,-71.119871,"{'type': 'Point', 'coordinates': [-71.119871, 42.372747]}",2026-02-05T00:00:00.000,2026-02-11T00:00:00.000,Sanitary Inspection,4-601.11 (A),"Equipment, Food-Contact Surfaces, Nonfood-Contact Surfaces, and Utensils (Pf)",2026-02-11T00:00:00.000,Tops of soft serve machines soiled in dust. wash and sanitize daily/frequently,0.5106
